name,incomingEdges
"[Corners tail (Bodleian, C 8 22 Line?)]",2.0
"[Corners tail (Bodleian, C 8 22 Line?)]",2.0
"[Corners tail (Bodleian, C 8 22 Line?)]",2.0
"[Corners tail (Bodleian, AA 106 Art)]",2.0
"[Corners tail (Bodleian, AA 106 Art)]",2.0
"[Corners tail (Bodleian, AA 106 Art)]",2.0
"[Corners tail (Bodleian, AA 106 Art)]",2.0
"[Corners tail (Bodleian, AA 106 Art)]",2.0
"[Corners tail (Bodleian, AA 106 Art)]",2.0
"[Corners tail (Bodleian, 6062)]",2.0
"[Corners tail (Bodleian, 6062)]",2.0
"[Corners tail (Bodleian, 6062)]",2.0
"[Corners tail (Bodleian, 6062)]",2.0
"[Corners tail (Bodleian, 23197 d1)]",2.0
"[Corners tail (Bodleian, 23197 d1)]",2.0
"[Corners tail (Bodleian, 23197 d1)]",2.0
"[Corners tail (Bodleian, 23197 d1)]",2.0
"[Corners last few leaves (Bodleian, 6062)]",2.0
"[Corners last few leaves (Bodleian, 6062)]",2.0
"[Corners head (Bodleian, Vet.Al.d.39)]",2.0
"[Corners head (Bodleian, Vet.Al.d.39)]",2.0
"[Corners head (Bodleian, Ms.Add.A.105)]",2.0
"[Corners head (Bodleian, Inc.d.f2.1494.2)]",2.0
"[Corners head (Bodleian, G.Pamph.2376)]",2.0
"[Corners head (Bodleian, G.Pamph.2376)]",2.0
"[Corners head (Bodleian, G.Pamph.2376)]",2.0
"[Corners head (Bodleian, G.Pamph.2376)]",2.0
"[Corners head (Bodleian, C 8 22 Line?)]",2.0
"[Corners head (Bodleian, C 8 22 Line?)]",2.0
"[Corners head (Bodleian, C 8 22 Line?)]",2.0
"[Corners head (Bodleian, C 8 22 Line?)]",2.0
"[Corners head (Bodleian, AA 106 Art)]",2.0
"[Corners head (Bodleian, AA 106 Art)]",2.0
"[Corners head (Bodleian, AA 106 Art)]",2.0
"[Corners head (Bodleian, AA 106 Art)]",2.0
"[Corners head (Bodleian, AA 106 Art)]",2.0
"[Corners head (Bodleian, AA 106 Art)]",2.0
"[Corners head (Bodleian, 6062)]",2.0
"[Corners head (Bodleian, 6062)]",2.0
"[Corners head (Bodleian, 6062)]",2.0
"[Corners head (Bodleian, 6062)]",2.0
"[Corners head (Bodleian, 23197 d1)]",2.0
"[Corners head (Bodleian, 23197 d1)]",2.0
"[Corners head (Bodleian, 23197 d1)]",2.0
"[Corners head (Bodleian, 23197 d1)]",2.0
"[Core (endband)-place (Bodleian, Ms. Auct. F.1.14)]",2.0
"[Core (endband) (Bodleian, Ms. Auct. F.1.14)]",2.0
"[Core (endband) (Bodleian, Ms. Auct. F.1.14)]",2.0
"[Core (endband) (Bodleian, Ms. Auct. F.1.14)]",2.0
"[Core (endband) (Bodleian, Inc.d.f2.1494.2)]",2.0
"[Core (endband) (Bodleian, Inc.d.f2.1494.2)]",2.0
"[Conservation Report (Bodleian, Ms.Douce.88)]",2.0
"[Conservation Report (Bodleian, Ms.BOM.187)]",2.0
"[Conservation Report (Bodleian, Ms. Clas. Dep. C.43)]",2.0
"[Conservation Report (Bodleian, Ms Digby 44)]",2.0
"[Conservation Report (Bodleian, G.Pamph.2589)]",2.0
"[Conservation Report (Bodleian, G.Pamph.2376)]",2.0
"[Conservation Report (Bodleian, G.Pamph.1670)]",2.0
"[Conservation Report (Bodleian, Bliss B4)]",2.0
"[Conservation Report (Bodleian, Arch A f 134)]",2.0
[Colour],2.0
[Colour],2.0
[Colour],2.0
[Colour],2.0
[Colour],2.0
[Colour],2.0
[Colour],2.0
[Colour],2.0
[Colour],2.0
[Colour],2.0
"[Collation formula (Bodleian, Arch.B.c.4)]",2.0
"[Collation formula (Bodleian, Arch A f 134)]",2.0
"[Cockling (Bodleian, Ms.Add.A.105)]",2.0
"[Cockling (Bodleian, Ms Digby 44)]",2.0
"[Cockling (Bodleian, Ms Digby 44)]",2.0
"[Clasps (Bodleian, Ms. Auct. D.4.17)]",2.0
"[Centre slot (board slotting) (Bodleian, Ms. Clas. Dep. C.43)]",2.0
"[Caps-place (Bodleian, Arch.F.b.3)]",2.0
"[Caps (Bodleian, Arch.F.b.3)]",2.0
"[Broken (Bodleian, Ms. Auct. F.1.14)]",2.0
"[Broken (Bodleian, Ms. Auct. F.1.14)]",2.0
"[Box (Bodleian, Ms.Douce.88)]",2.0
"[Box (Bodleian, Ms. Clas. Dep. C.43)]",2.0
"[Box (Bodleian, G.Pamph.2589)]",2.0
"[Box (Bodleian, G.Pamph.2376)]",2.0
"[Box (Bodleian, G.Pamph.1670)]",2.0
"[Box (Bodleian, Bliss B4)]",2.0
"[Box (Bodleian, Arch A f 134)]",2.0
"[Bookblock spine (Bodleian, Arch.B.c.4)]",2.0
"[Bookblock spine (Bodleian, Arch A f 134)]",2.0
"[Bookblock spine (Bodleian, AA 106 Art)]",2.0
"[Bookblock edges (Bodleian, Arch.B.c.4)]",2.0
"[Bookblock edges (Bodleian, Arch A f 134)]",2.0
"[Book width (Bodleian, Vet.256e.15182)]",2.0
"[Book width (Bodleian, Bliss B4)]",2.0
"[Book width (Bodleian, Arch.B.c.4)]",2.0
"[Book width (Bodleian, Arch A f 134)]",2.0
"[Book width (Bodleian, 6062)]",2.0
"[Book thickness (Bodleian, Vet.256e.15182)]",2.0
"[Book thickness (Bodleian, Bliss B4)]",2.0
"[Book thickness (Bodleian, Arch.B.c.4)]",2.0
"[Book thickness (Bodleian, Arch A f 134)]",2.0
"[Book thickness (Bodleian, 6062)]",2.0
"[Book production (Bodleian, Vet.Al.d.39)]",2.0
"[Book production (Bodleian, Bliss B4)]",2.0
"[Book production (Bodleian, 6062)]",2.0
"[Book height (Bodleian, Vet.256e.15182)]",2.0
"[Book height (Bodleian, Bliss B4)]",2.0
"[Book height (Bodleian, Arch.B.c.4)]",2.0
"[Book height (Bodleian, Arch A f 134)]",2.0
"[Book height (Bodleian, 6062)]",2.0
"[Boards right (Bodleian, Inc.d.f2.1494.2)]",2.0
"[Boards right (Bodleian, Inc.d.f2.1494.2)]",2.0
"[Boards left (Bodleian, Inc.d.f2.1494.2)]",2.0
"[Backing joints (Bodleian, AA 106 Art)]",2.0
"[Around sewing supports (Bodleian, Ms.BOM.187)]",2.0
"[Around braids (Bodleian, AA 106 Art)]",2.0
"[Around braids (Bodleian, AA 106 Art)]",2.0
"[Adhesive layer, spine (Bodleian, Vet.Al.d.39)]",2.0
"[Adhesive layer, spine (Bodleian, Ms.Douce.88)]",2.0
"[Adhesive layer, spine (Bodleian, Ms. Clas. Dep. C.43)]",2.0
"[Adhesive layer, spine (Bodleian, Ms. Auct. D.4.17)]",2.0
"[Adhesive layer, spine (Bodleian, Ms Digby 44)]",2.0
"[Adhesive layer, spine (Bodleian, MS. e Mus. 65)]",2.0
"[Adhesive layer, spine (Bodleian, G.Pamph.1670)]",2.0
"[Adhesive layer, spine (Bodleian, C 8 22 Line?)]",2.0
"[Adhesive layer, spine (Bodleian, Arch.F.b.3)]",2.0
"[Adhesive layer, spine (Bodleian, AA 106 Art)]",2.0
"[Adhesive layer, spine (Bodleian, 6062)]",2.0
"[Adhesive layer, spine (Bodleian, 23197 d1)]",2.0
"[Addition to Bodleian, Ms.Douce.88]",2.0
"[Addition to Bodleian, Ms.Douce.88]",2.0
"[Addition to Bodleian, Ms.Douce.88]",2.0
"[Addition to Bodleian, Inc.d.f2.1494.2]",2.0
"[Addition to Bodleian, Inc.d.f2.1494.2]",2.0
"[Addition to Bodleian, Inc.d.f2.1494.2]",2.0
"[Addition to Bodleian, G.Pamph.2376]",2.0
"[Addition to Bodleian, G.Pamph.1670]",2.0
"[Addition to Bodleian, Dance E 44]",2.0
"[Addition to Bodleian, C 8 22 Line?]",2.0
"[Addition to Bodleian, C 8 22 Line?]",2.0
"[Addition to Bodleian, C 8 22 Line?]",2.0
"[Addition to Bodleian, C 8 22 Line?]",2.0
"[Addition to Bodleian, C 8 22 Line?]",2.0
"[Addition to Bodleian, C 8 22 Line?]",2.0
"[Addition to Bodleian, C 8 22 Line?]",2.0
"[Addition to Bodleian, C 8 22 Line?]",2.0
"[Addition to Bodleian, C 8 22 Line?]",2.0
"[Addition to Bodleian, C 8 22 Line?]",2.0
"[Addition to Bodleian, Bliss B4]",2.0
"[Addition to Bodleian, AA 106 Art]",2.0
"[Addition to Bodleian, AA 106 Art]",2.0
"[Addition to Bodleian, AA 106 Art]",2.0
"[Addition to Bodleian, AA 106 Art]",2.0
null,1.0
null,1.0
null,1.0
null,1.0
null,1.0
null,1.0
[poulticing],1.0
[parchment],1.0
[dye],1.0
"[Yellowing (Bodleian, Ms.BOM.187)]",1.0
"[Worn (Bodleian, Ms.Add.A.105)]",1.0
"[Worn (Bodleian, Ms.Add.A.105)]",1.0
"[Worn (Bodleian, 23197 d1)]",1.0
"[Worn (Bodleian, 23197 d1)]",1.0
"[Weak (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Weak (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Weak (Bodleian, Ms Digby 44)]",1.0
"[Weak (Bodleian, Ms Digby 44)]",1.0
"[Weak (Bodleian, Arch.F.b.3)]",1.0
"[Weak (Bodleian, Arch.F.b.3)]",1.0
"[Water damage (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Verso (Bodleian, Arch.B.c.4)]",1.0
"[Unravelling (Bodleian, Arch.F.b.3)]",1.0
"[Two-on (Bodleian, Arch A f 134)]",1.0
"[Two-on (Bodleian, AA 106 Art)]",1.0
"[Tube hollow-place (Bodleian, Ms.Douce.88)]",1.0
"[Tube hollow-place (Bodleian, Ms.Douce.88)]",1.0
"[Tube hollow-place (Bodleian, Ms.Douce.88)]",1.0
"[Tooling (Bodleian, Ms Digby 44)]",1.0
"[Tight (Bodleian, Ms.BOM.187)]",1.0
"[Tie-downs (Bodleian, Vet.Al.d.39)]",1.0
"[Tie-downs (Bodleian, Vet.Al.d.39)]",1.0
"[Thread-place (Bodleian, Arch.F.b.3)]",1.0
"[Thread-place (Bodleian, Arch.F.b.3)]",1.0
"[Textblock (Bodleian, Ms.Douce.88)]",1.0
"[Textblock (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Textblock (Bodleian, Arch.F.b.3)]",1.0
"[Tearing (Bodleian, Vet.256e.15182)]",1.0
"[Tearing (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Tearing (Bodleian, Arch.F.b.3)]",1.0
"[Tearing (Bodleian, Arch.F.b.3)]",1.0
"[Tearing (Bodleian, Arch.F.b.3)]",1.0
"[Tearing (Bodleian, Arch.F.b.3)]",1.0
"[Tearing (Bodleian, Arch.F.b.3)]",1.0
"[Tearing (Bodleian, 8vo S 188 Art)]",1.0
"[Tattered (Bodleian, Ms.Add.A.105)]",1.0
"[Tail (Bodleian, Vet.Al.d.39)]",1.0
"[Tail (Bodleian, Vet.256e.15182)]",1.0
"[Tail (Bodleian, Ms.Douce.88)]",1.0
"[Tail (Bodleian, Ms.BOM.187)]",1.0
"[Tail (Bodleian, Ms.Add.A.105)]",1.0
"[Tail (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[Tail (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Tail (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Tail (Bodleian, Ms Digby 44)]",1.0
"[Tail (Bodleian, MS. e Mus. 65)]",1.0
"[Tail (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Tail (Bodleian, G.Pamph.2589)]",1.0
"[Tail (Bodleian, G.Pamph.2376)]",1.0
"[Tail (Bodleian, G.Pamph.1670)]",1.0
"[Tail (Bodleian, G.Pamph.1670)]",1.0
"[Tail (Bodleian, G.Pamph.1670)]",1.0
"[Tail (Bodleian, Dance E 44)]",1.0
"[Tail (Bodleian, C 8 22 Line?)]",1.0
"[Tail (Bodleian, Bliss B4)]",1.0
"[Tail (Bodleian, Arch.F.b.3)]",1.0
"[Tail (Bodleian, Arch.B.c.4)]",1.0
"[Tail (Bodleian, Arch A f 134)]",1.0
"[Tail (Bodleian, Arch A f 134)]",1.0
"[Tail (Bodleian, AA 106 Art)]",1.0
"[Tail (Bodleian, 8vo S 188 Art)]",1.0
"[Tail (Bodleian, 6062)]",1.0
"[Tail (Bodleian, 23197 d1)]",1.0
"[Supporting-production (Bodleian, Arch.B.c.4)]",1.0
"[Straps-place (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Stitching-production (Bodleian, Ms.Add.A.105)]",1.0
"[Stitching-production (Bodleian, Ms.Add.A.105)]",1.0
"[Staining (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Staining (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Staining (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Staining (Bodleian, C 8 22 Line?)]",1.0
"[Staining (Bodleian, 8vo S 188 Art)]",1.0
"[Staining (Bodleian, 8vo S 188 Art)]",1.0
"[Splitting (Bodleian, Ms.Douce.88)]",1.0
"[Splitting (Bodleian, Ms.Add.A.105)]",1.0
"[Splitting (Bodleian, Arch.F.b.3)]",1.0
"[Splitting (Bodleian, Arch.F.b.3)]",1.0
"[Splitting (Bodleian, 8vo S 188 Art)]",1.0
"[Splitting (Bodleian, 8vo S 188 Art)]",1.0
"[Spine panels (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[Spine panels (Bodleian, C 8 22 Line?)]",1.0
"[Spine panels (Bodleian, C 8 22 Line?)]",1.0
"[Spine panels (Bodleian, Arch.B.c.4)]",1.0
"[Spine panels (Bodleian, Arch.B.c.4)]",1.0
"[Spine panels (Bodleian, Arch.B.c.4)]",1.0
"[Spine labels (Bodleian, Ms.BOM.187)]",1.0
"[Spine fold (Bodleian, Arch.B.c.4)]",1.0
"[Spine fold (Bodleian, Arch.B.c.4)]",1.0
"[Spine fold (Bodleian, Arch.B.c.4)]",1.0
"[Spine fold (Bodleian, Arch.B.c.4)]",1.0
"[Spine (place) (Bodleian, Vet.Al.d.39)]",1.0
"[Spine (place) (Bodleian, Vet.256e.15182)]",1.0
"[Spine (place) (Bodleian, Ms.Douce.88)]",1.0
"[Spine (place) (Bodleian, Ms.BOM.187)]",1.0
"[Spine (place) (Bodleian, Ms.Add.A.105)]",1.0
"[Spine (place) (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[Spine (place) (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Spine (place) (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Spine (place) (Bodleian, Ms Digby 44)]",1.0
"[Spine (place) (Bodleian, MS. e Mus. 65)]",1.0
"[Spine (place) (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Spine (place) (Bodleian, G.Pamph.2589)]",1.0
"[Spine (place) (Bodleian, G.Pamph.2376)]",1.0
"[Spine (place) (Bodleian, G.Pamph.1670)]",1.0
"[Spine (place) (Bodleian, Dance E 44)]",1.0
"[Spine (place) (Bodleian, C 8 22 Line?)]",1.0
"[Spine (place) (Bodleian, Bliss B4)]",1.0
"[Spine (place) (Bodleian, Arch.F.b.3)]",1.0
"[Spine (place) (Bodleian, Arch.B.c.4)]",1.0
"[Spine (place) (Bodleian, Arch A f 134)]",1.0
"[Spine (place) (Bodleian, AA 106 Art)]",1.0
"[Spine (place) (Bodleian, 8vo S 188 Art)]",1.0
"[Spine (place) (Bodleian, 6062)]",1.0
"[Spine (place) (Bodleian, 23197 d1)]",1.0
"[Spine (Bodleian, Vet.Al.d.39)]",1.0
"[Spine (Bodleian, Vet.256e.15182)]",1.0
"[Spine (Bodleian, Ms.Douce.88)]",1.0
"[Spine (Bodleian, Ms.BOM.187)]",1.0
"[Spine (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[Spine (Bodleian, Ms Digby 44)]",1.0
"[Spine (Bodleian, G.Pamph.2589)]",1.0
"[Spine (Bodleian, G.Pamph.2376)]",1.0
"[Spine (Bodleian, G.Pamph.1670)]",1.0
"[Spine (Bodleian, Dance E 44)]",1.0
"[Spine (Bodleian, C 8 22 Line?)]",1.0
"[Spine (Bodleian, Bliss B4)]",1.0
"[Spine (Bodleian, Arch.F.b.3)]",1.0
"[Spine (Bodleian, Arch.B.c.4)]",1.0
"[Spine (Bodleian, Arch.B.c.4)]",1.0
"[Spine (Bodleian, Arch A f 134)]",1.0
"[Spine (Bodleian, Arch A f 134)]",1.0
"[Spine (Bodleian, AA 106 Art)]",1.0
"[Spine (Bodleian, 8vo S 188 Art)]",1.0
"[Spine (Bodleian, 6062)]",1.0
"[Spine (Bodleian, 23197 d1)]",1.0
"[Spatula (Bodleian, MS. e Mus. 65)]",1.0
"[Spatula (Bodleian, MS. e Mus. 65)]",1.0
"[Spatula (Bodleian, MS. e Mus. 65)]",1.0
"[Spatula (Bodleian, Arch.B.c.4)]",1.0
"[Spatula (Bodleian, Arch.B.c.4)]",1.0
"[Spatula (Bodleian, Arch.B.c.4)]",1.0
"[Sound (Bodleian, Ms.BOM.187)]",1.0
"[Sound (Bodleian, Ms.BOM.187)]",1.0
"[Sound (Bodleian, Ms.BOM.187)]",1.0
"[Sound (Bodleian, G.Pamph.2376)]",1.0
"[Sound (Bodleian, G.Pamph.1670)]",1.0
"[Sound (Bodleian, Arch.B.c.4)]",1.0
"[Sound (Bodleian, Arch.B.c.4)]",1.0
"[Sound (Bodleian, 6062)]",1.0
"[Sound (Bodleian, 23197 d1)]",1.0
"[Sound (Bodleian, 23197 d1)]",1.0
"[Sound (Bodleian, 23197 d1)]",1.0
"[Sound (Bodleian, 23197 d1)]",1.0
[Solution material: isopropanol],1.0
"[Soft (Bodleian, Arch A f 134)]",1.0
"[Slot (board slotting) (Bodleian, Ms.Douce.88)]",1.0
"[Slot (board slotting) (Bodleian, Ms.Douce.88)]",1.0
"[Slot (board slotting) (Bodleian, G.Pamph.1670)]",1.0
"[Slot (board slotting) (Bodleian, Bliss B4)]",1.0
"[Shoulder (Bodleian, G.Pamph.1670)]",1.0
"[Shelfmark (Bodleian, Vet.Al.d.39)]",1.0
"[Shelfmark (Bodleian, Vet.256e.15182)]",1.0
"[Shelfmark (Bodleian, Ms.Douce.88)]",1.0
"[Shelfmark (Bodleian, Ms.BOM.187)]",1.0
"[Shelfmark (Bodleian, Ms.Add.A.105)]",1.0
"[Shelfmark (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[Shelfmark (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Shelfmark (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Shelfmark (Bodleian, Ms Digby 44)]",1.0
"[Shelfmark (Bodleian, MS. e Mus. 65)]",1.0
"[Shelfmark (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Shelfmark (Bodleian, G.Pamph.2589)]",1.0
"[Shelfmark (Bodleian, G.Pamph.2376)]",1.0
"[Shelfmark (Bodleian, G.Pamph.1670)]",1.0
"[Shelfmark (Bodleian, Dance E 44)]",1.0
"[Shelfmark (Bodleian, C 8 22 Line?)]",1.0
"[Shelfmark (Bodleian, Bliss B4)]",1.0
"[Shelfmark (Bodleian, Arch.F.b.3)]",1.0
"[Shelfmark (Bodleian, Arch.B.c.4)]",1.0
"[Shelfmark (Bodleian, Arch A f 134)]",1.0
"[Shelfmark (Bodleian, AA 106 Art)]",1.0
"[Shelfmark (Bodleian, 8vo S 188 Art)]",1.0
"[Shelfmark (Bodleian, 6062)]",1.0
"[Shelfmark (Bodleian, 23197 d1)]",1.0
"[Sewing-production (Bodleian, MS. e Mus. 65)]",1.0
"[Sewing-production (Bodleian, MS. e Mus. 65)]",1.0
"[Sewing-production (Bodleian, 23197 d1)]",1.0
"[Sewing-production (Bodleian, 23197 d1)]",1.0
"[Sewing supports (Bodleian, Vet.Al.d.39)]",1.0
"[Sewing supports (Bodleian, Vet.Al.d.39)]",1.0
"[Sewing supports (Bodleian, Ms.Add.A.105)]",1.0
"[Sewing supports (Bodleian, Ms.Add.A.105)]",1.0
"[Sewing supports (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Sewing supports (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Sewing supports (Bodleian, MS. e Mus. 65)]",1.0
"[Sewing supports (Bodleian, MS. e Mus. 65)]",1.0
"[Sewing supports (Bodleian, MS. e Mus. 65)]",1.0
"[Sewing supports (Bodleian, G.Pamph.1670)]",1.0
"[Sewing supports (Bodleian, Arch.F.b.3)]",1.0
"[Sewing supports (Bodleian, 6062)]",1.0
"[Sewing supports (Bodleian, 6062)]",1.0
"[Sewing supports (Bodleian, 6062)]",1.0
"[Sewing supports (Bodleian, 6062)]",1.0
"[Sewing supports (Bodleian, 6062)]",1.0
"[Sewing supports (Bodleian, 23197 d1)]",1.0
"[Sewing supports (Bodleian, 23197 d1)]",1.0
"[Sewing procedure (Bodleian, Vet.Al.d.39)]",1.0
"[Sewing procedure (Bodleian, Ms.BOM.187)]",1.0
"[Sewing procedure (Bodleian, Arch.B.c.4)]",1.0
"[Sewing procedure (Bodleian, Arch A f 134)]",1.0
"[Sewing procedure (Bodleian, AA 106 Art)]",1.0
"[Secondary sewing (endband techniques)-production (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Secondary sewing (endband techniques)-place (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Scuffed (Bodleian, 23197 d1)]",1.0
"[Scuffed (Bodleian, 23197 d1)]",1.0
"[Scuffed (Bodleian, 23197 d1)]",1.0
"[Sanding-production (Bodleian, Arch.B.c.4)]",1.0
"[Sanding-production (Bodleian, Arch.B.c.4)]",1.0
"[Rolling-production (Bodleian, AA 106 Art)]",1.0
"[Rolling-production (Bodleian, AA 106 Art)]",1.0
"[Rigid (Bodleian, Ms.BOM.187)]",1.0
"[Right (Bodleian, Vet.Al.d.39)]",1.0
"[Right (Bodleian, Vet.Al.d.39)]",1.0
"[Right (Bodleian, Vet.Al.d.39)]",1.0
"[Right (Bodleian, Vet.256e.15182)]",1.0
"[Right (Bodleian, Vet.256e.15182)]",1.0
"[Right (Bodleian, Ms.Douce.88)]",1.0
"[Right (Bodleian, Ms.Douce.88)]",1.0
"[Right (Bodleian, Ms.Douce.88)]",1.0
"[Right (Bodleian, Ms.BOM.187)]",1.0
"[Right (Bodleian, Ms.BOM.187)]",1.0
"[Right (Bodleian, Ms.BOM.187)]",1.0
"[Right (Bodleian, Ms.Add.A.105)]",1.0
"[Right (Bodleian, Ms.Add.A.105)]",1.0
"[Right (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[Right (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[Right (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Right (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Right (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Right (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Right (Bodleian, Ms Digby 44)]",1.0
"[Right (Bodleian, Ms Digby 44)]",1.0
"[Right (Bodleian, MS. e Mus. 65)]",1.0
"[Right (Bodleian, MS. e Mus. 65)]",1.0
"[Right (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Right (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Right (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Right (Bodleian, G.Pamph.2589)]",1.0
"[Right (Bodleian, G.Pamph.2589)]",1.0
"[Right (Bodleian, G.Pamph.2376)]",1.0
"[Right (Bodleian, G.Pamph.2376)]",1.0
"[Right (Bodleian, G.Pamph.1670)]",1.0
"[Right (Bodleian, G.Pamph.1670)]",1.0
"[Right (Bodleian, Dance E 44)]",1.0
"[Right (Bodleian, Dance E 44)]",1.0
"[Right (Bodleian, C 8 22 Line?)]",1.0
"[Right (Bodleian, C 8 22 Line?)]",1.0
"[Right (Bodleian, C 8 22 Line?)]",1.0
"[Right (Bodleian, Bliss B4)]",1.0
"[Right (Bodleian, Bliss B4)]",1.0
"[Right (Bodleian, Arch.F.b.3)]",1.0
"[Right (Bodleian, Arch.F.b.3)]",1.0
"[Right (Bodleian, Arch.B.c.4)]",1.0
"[Right (Bodleian, Arch.B.c.4)]",1.0
"[Right (Bodleian, Arch A f 134)]",1.0
"[Right (Bodleian, Arch A f 134)]",1.0
"[Right (Bodleian, Arch A f 134)]",1.0
"[Right (Bodleian, AA 106 Art)]",1.0
"[Right (Bodleian, AA 106 Art)]",1.0
"[Right (Bodleian, AA 106 Art)]",1.0
"[Right (Bodleian, 8vo S 188 Art)]",1.0
"[Right (Bodleian, 8vo S 188 Art)]",1.0
"[Right (Bodleian, 6062)]",1.0
"[Right (Bodleian, 6062)]",1.0
"[Right (Bodleian, 23197 d1)]",1.0
"[Right (Bodleian, 23197 d1)]",1.0
"[Right (Bodleian, 23197 d1)]",1.0
"[Repaired (Bodleian, Vet.Al.d.39)]",1.0
"[Repaired (Bodleian, Ms.BOM.187)]",1.0
"[Repaired (Bodleian, C 8 22 Line?)]",1.0
"[Repaired (Bodleian, C 8 22 Line?)]",1.0
"[Repaired (Bodleian, C 8 22 Line?)]",1.0
"[Repaired (Bodleian, Arch.F.b.3)]",1.0
"[Repaired (Bodleian, Arch.F.b.3)]",1.0
"[Repaired (Bodleian, Arch.B.c.4)]",1.0
"[Repaired (Bodleian, Arch.B.c.4)]",1.0
"[Repaired (Bodleian, Arch A f 134)]",1.0
"[Repaired (Bodleian, Arch A f 134)]",1.0
"[Repaired (Bodleian, AA 106 Art)]",1.0
"[Repaired (Bodleian, AA 106 Art)]",1.0
"[Repaired (Bodleian, AA 106 Art)]",1.0
"[Repaired (Bodleian, AA 106 Art)]",1.0
"[Repaired (Bodleian, AA 106 Art)]",1.0
"[Removal from Bodleian, Vet.Al.d.39]",1.0
"[Removal from Bodleian, Vet.Al.d.39]",1.0
"[Removal from Bodleian, Vet.Al.d.39]",1.0
"[Removal from Bodleian, Ms.Douce.88]",1.0
"[Removal from Bodleian, Ms.BOM.187]",1.0
"[Removal from Bodleian, Ms.BOM.187]",1.0
"[Removal from Bodleian, Ms. Clas. Dep. C.43]",1.0
"[Removal from Bodleian, Ms. Clas. Dep. C.43]",1.0
"[Removal from Bodleian, Ms Digby 44]",1.0
"[Removal from Bodleian, MS. e Mus. 65]",1.0
"[Removal from Bodleian, MS. e Mus. 65]",1.0
"[Removal from Bodleian, G.Pamph.2589]",1.0
"[Removal from Bodleian, G.Pamph.2376]",1.0
"[Removal from Bodleian, G.Pamph.1670]",1.0
"[Removal from Bodleian, G.Pamph.1670]",1.0
"[Removal from Bodleian, Dance E 44]",1.0
"[Removal from Bodleian, C 8 22 Line?]",1.0
"[Removal from Bodleian, C 8 22 Line?]",1.0
"[Removal from Bodleian, C 8 22 Line?]",1.0
"[Removal from Bodleian, C 8 22 Line?]",1.0
"[Removal from Bodleian, C 8 22 Line?]",1.0
"[Removal from Bodleian, Bliss B4]",1.0
"[Removal from Bodleian, Arch A f 134]",1.0
"[Removal from Bodleian, Arch A f 134]",1.0
"[Removal from Bodleian, Arch A f 134]",1.0
"[Removal from Bodleian, Arch A f 134]",1.0
"[Removal from Bodleian, Arch A f 134]",1.0
"[Removal from Bodleian, AA 106 Art]",1.0
"[Removal from Bodleian, AA 106 Art]",1.0
"[Removal from Bodleian, 6062]",1.0
"[Removal from Bodleian, 23197 d1]",1.0
"[Removal from Bodleian, 23197 d1]",1.0
"[Rehitched (Bodleian, C 8 22 Line?)]",1.0
"[Rebacked (Bodleian, Ms.Douce.88)]",1.0
"[Rebacked (Bodleian, C 8 22 Line?)]",1.0
"[Rebacked (Bodleian, AA 106 Art)]",1.0
"[Primary sewing (endband techniques)-production (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Primary sewing (endband techniques)-place (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Primary endband sewing (Bodleian, Vet.Al.d.39)]",1.0
"[Primary endband sewing (Bodleian, Vet.Al.d.39)]",1.0
